Llorac;1570;28;0;0;1570;2995
Llorenç del Penedès;74;1;0;0;74;21026
Lloret de Mar;5098;67;0;0;5098;191987
Lluçà;415;3;0;0;415;1402
Maçanet de Cabrenys;21;2;0;0;21;9952
Maçanet de la Selva;8282;51;0;0;8282;88910
Madremanya;1195;5;371;6;1566;3353
Maià de Montcal;0;0;0;0;0;4651
Maials;4774;46;0;0;4774;7365
Maldà;850;11;0;0;850;2009
Malgrat de Mar;1677;23;255;5;1932;43099
Malla;1106;4;0;0;1106;2792
Manlleu;7932;73;422;9;8355;52917
Manresa;20884;298;1236;28;22120;117864
Marçà;2650;24;286;5;2937;3047
Margalef;1846;18;0;0;1846;1940
Marganell;4028;7;0;0;4028;14094
Martorell;15211;121;321;3;15532;48585
Martorelles;1798;42;0;0;1798;28330
Masarac;0;0;0;0;0;4318
Mas de Barberans;832;14;0;0;832;4533
Masdenverge;299;10;0;0;299;5895
Masllorenç;0;0;0;0;0;9277
Maspujols;1307;6;0;0;1307;5135
Masquefa;403;8;0;0;403;54941
Massalcoreig;2451;33;0;0;2451;3971
Massanes;2044;4;0;0;2044;12565
Massoteres;438;8;0;0;438;2104
Matadepera;4708;73;0;0;4708;93775
Mataró;9651;124;133;2;9785;168212
Medinyà;1144;7;0;0;1144;6429
Mediona;0;0;0;0;0;37460
Menàrguens;3258;28;0;0;3258;8156
Meranges;835;11;0;0;835;2509
Mieres;0;0;47;1;47;2273
Miralcamp;3062;39;0;0;3062;15815
Miravet;1164;14;0;0;1164;5282
Moià;3801;36;82;1;3883;36805
Molins de Rei;719;16;89;2;808;51106
Mollerussa;2333;50;0;0;2333;44064
Mollet del Vallès;6956;94;1800;17;8756;75242
Mollet de Peralada;0;0;0;0;0;1306
Molló;877;9;0;0;877;7796
Monistrol de Calders;1335;23;0;0;1335;16173
Monistrol de Montserrat;6001;57;0;0;6001;12417
Montagut i Oix;657;4;0;0;657;5026
Montblanc;5264;52;149;5;5413;35093
Montbrió del Camp;307;5;0;0;307;13592
Montcada i Reixac;5632;58;124;3;5756;73940
Montclar;0;0;0;0;0;0
Montellà i Martinet;5141;57;0;0;5141;7080
Montesquiu;4048;17;0;0;4048;8092
Montferrer i Castellbò;15054;77;0;0;15054;17655
Montferri;1557;7;0;0;1557;6565
Montgai;2414;30;0;0;2414;6166
Montgat;3131;44;659;5;3790;27575
Montmajor;1903;11;0;0;1903;2719
Montmaneu;3758;18;0;0;3758;3758
Montmeló;5309;32;0;0;5309;30588
Montoliu de Lleida;5824;25;0;0;5824;6341
Montoliu de Segarra;1459;31;0;0;1459;3877
Montornès del Vallès;1685;26;254;2;1939;52844
Montornès de Segarra;837;11;0;0;837;2213
Mont-ral;2915;26;0;0;2915;4208
Mont-ras;6506;61;0;0;6506;17964
Mont-roig del Camp;9106;86;197;4;9302;150092
Montseny;690;2;0;0;690;1371
Móra d'Ebre;2945;49;0;0;2945;25237
Móra la Nova;1613;12;0;0;1613;13837
Muntanyola;263;4;0;0;263;12965
Mura;1529;18;80;2;1609;4501
Nalec;316;7;0;0;316;1762
Naut Aran;13617;145;1569;32;15186;24784
Navarcles;4261;47;0;0;4261;26872
Navàs;5675;54;175;1;5850;23377
Navata;468;5;0;0;468;13709
Navès;874;8;0;0;874;2143
Nulles;393;5;34;1;427;3870
Odèn;1899;4;0;0;1899;1899
Òdena;0;0;0;0;0;21928
Ogassa;117;2;1886;8;2002;2189
Olèrdola;129;2;0;0;129;40525
Olesa de Bonesvalls;122;6;0;0;122;31573
Olesa de Montserrat;10034;52;0;0;10034;47013
Oliana;6973;77;0;0;6973;14740
Oliola;2345;26;0;0;2345;3407
Olius;2520;29;0;0;2520;13273
Olivella;0;0;0;0;0;72347
Olost;3891;33;75;1;3966;10017
Olot;13548;151;128;1;13676;116858
Olvan;3579;34;0;0;3579;4271
Ordis;0;0;0;0;0;2228
Organyà;3263;40;0;0;3263;6804
Orís;458;6;0;0;458;1351
Oristà;3132;22;0;0;3132;5739
Orpí;44;2;0;0;44;1349
Òrrius;1458;11;30;1;1488;5820
Os de Balaguer;1681;25;0;0;1681;11009
Osor;966;4;0;0;966;3506
Ossó de Sió;2148;44;0;0;2148;4383
Pacs del Penedès;0;0;0;0;0;4700
Palafolls;5433;40;0;0;5433;41810
Palafrugell;23256;226;945;8;24201;110631
Palamós;965;19;0;0;965;63835
Palau de Santa Eulàlia;358;2;576;11;934;1191
Palau-sator;2167;20;88;1;2255;3211
Palau-saverdera;894;8;846;11;1740;18567
Palau-solità i Plegamans;5551;64;0;0;5551;101551
Pallejà;304;6;0;0;304;44672
Palol de Revardit;3227;22;270;2;3497;8232
Pals;30025;145;324;5;30349;42904
