Fígols i Alinyà;0.000;0;0.000;0;0.000;3437.965;37
Figueres;0.000;0;0.000;0;0.000;97913.072;894
Figuerola del Camp;117.266;1;0.000;0;117.266;2289.659;30
Flaçà;0.000;0;0.000;0;0.000;7817.323;50
Flix;3494.554;37;0.000;0;3494.554;21416.565;157
Fogars de la Selva;0.000;0;0.000;0;0.000;22034.448;56
Fogars de Montclús;73.774;1;0.000;0;73.774;2514.342;16
Foixà;0.000;0;0.000;0;0.000;2380.526;16
Folgueroles;0.000;0;115.877;2;115.877;12102.522;83
Fondarella;536.214;5;0.000;0;536.214;7177.739;52
Fonollosa;0.000;0;0.000;0;0.000;16550.830;95
Fontanals de Cerdanya;0.000;0;149.943;2;149.943;14584.086;104
Fontanilles;0.000;0;0.000;0;0.000;2840.571;25
Fontcoberta;6.508;1;640.314;14;646.823;9778.419;91
Font-rubí;0.000;0;0.000;0;0.000;8573.635;49
Foradada;362.659;5;756.799;8;1119.458;3613.963;38
Forallac;0.000;0;13.949;1;13.949;19711.765;114
Forès;0.000;0;0.000;0;0.000;2391.699;25
Fornells de la Selva;0.000;0;0.000;0;0.000;24036.378;131
Fortià;0.000;0;0.000;0;0.000;7894.666;59
Freginals;0.000;0;0.000;0;0.000;2232.200;31
Fulleda;0.000;0;0.000;0;0.000;1888.277;25
Gaià;0.000;0;0.000;0;0.000;562.011;5
Gallifa;255.792;4;0.000;0;255.792;3931.440;17
Gandesa;1645.504;19;0.000;0;1645.504;14135.715;108
Garcia;0.000;0;0.000;0;0.000;4560.775;65
Garrigàs;0.000;0;0.000;0;0.000;3278.574;34
Garrigoles;0.000;0;0.000;0;0.000;2194.381;27
Garriguella;0.000;0;104.280;2;104.280;11232.240;111
Gavà;648.557;16;0.000;0;648.557;84263.397;465
Gavet de la Conca;0.000;0;0.000;0;0.000;5710.764;71
Gelida;0.000;0;0.000;0;0.000;37032.416;204
Ger;0.000;0;0.000;0;0.000;11476.584;67
Gimenells i el Pla de la Font;0.000;0;0.000;0;0.000;11026.277;57
Ginestar;103.301;4;0.000;0;103.301;4678.192;48
Girona;319.986;5;206.961;4;526.947;209941.460;1864
Gironella;0.000;0;373.405;6;373.405;18198.741;139
Gisclareny;0.000;0;0.000;0;0.000;82.856;1
Godall;0.000;0;0.000;0;0.000;5071.496;53
Golmés;1787.034;25;0.000;0;1787.034;20802.940;127
Gombrèn;0.000;0;0.000;0;0.000;2638.251;28
Gósol;0.000;0;0.000;0;0.000;3926.024;36
Granera;0.000;0;0.000;0;0.000;1464.664;11
Granollers;4983.185;49;0.000;0;4983.185;110115.228;633
Granyanella;0.000;0;37.413;2;37.413;6335.578;53
Granyena de les Garrigues;206.559;5;0.000;0;206.559;1857.131;25
Granyena de Segarra;0.000;0;0.000;0;0.000;1630.410;21
Gratallops;0.000;0;0.000;0;0.000;2632.555;46
Gualba;54.563;1;0.000;0;54.563;17688.679;64
Gualta;0.000;0;0.000;0;0.000;4076.387;21
Guardiola de Berguedà;0.000;0;0.000;0;0.000;3088.608;26
Guils de Cerdanya;0.000;0;0.000;0;0.000;14672.837;73
Guimerà;277.417;2;84.560;4;361.978;3923.481;96
Guissona;1500.359;21;38.535;2;1538.894;21827.735;147
Guixers;0.000;0;0.000;0;0.000;1053.171;3
Gurb;229.769;8;0.000;0;229.769;30953.247;153
Horta de Sant Joan;0.000;0;0.000;0;0.000;9783.991;79
Hostalric;163.413;2;0.000;0;163.413;20862.421;117
Igualada;612.088;7;44.265;1;656.353;94213.926;529
Isona i Conca Dellà;109.229;1;162.949;4;272.179;17736.626;176
Isòvol;49.239;1;685.577;8;734.816;6823.669;48
Ivars de Noguera;32.832;1;0.000;0;32.832;3889.446;43
Ivars d'Urgell;2078.130;23;0.000;0;2078.130;10199.655;72
Ivorra;475.598;9;0.000;0;475.598;1312.443;27
Jafre;15.214;1;0.000;0;15.214;3746.449;33
Jorba;0.000;0;0.000;0;0.000;8644.008;57
Josa i Tuixén;0.000;0;469.174;9;469.174;3815.339;50
Juià;0.000;0;0.000;0;0.000;2847.590;23
Juncosa;0.000;0;0.000;0;0.000;2304.810;25
Juneda;1005.988;21;19.581;1;1025.569;14298.606;131
la Baronia de Rialb;0.000;0;0.000;0;0.000;1128.208;19
la Bisbal de Falset;0.000;0;0.000;0;0.000;2562.404;31
la Bisbal del Penedès;0.000;0;0.000;0;0.000;71189.586;260
la Bisbal d'Empordà;210.130;2;14.545;1;224.675;32668.462;178
la Canonja;218.025;6;0.000;0;218.025;15722.087;127
la Cellera de Ter;0.000;0;0.000;0;0.000;11889.484;106
la Coma i la Pedra;0.000;0;0.000;0;0.000;13263.896;45
la Fatarella;924.170;13;0.000;0;924.170;4592.611;48
la Febró;0.000;0;0.000;0;0.000;771.745;13
la Figuera;324.231;4;0.000;0;324.231;2011.171;21
la Floresta;0.000;0;0.000;0;0.000;1827.744;18
la Fuliola;0.000;0;0.000;0;0.000;9273.185;85
la Galera;0.000;0;0.000;0;0.000;5604.615;56
la Garriga;3078.791;69;560.537;9;3639.328;66829.508;370
la Granada;0.000;0;0.000;0;0.000;10962.850;77
la Granadella;786.411;14;0.000;0;786.411;4995.914;46
la Granja d'Escarp;0.000;0;0.000;0;0.000;4545.087;50
La Guingueta d'Àneu;0.000;0;1052.151;10;1052.151;5958.076;80
la Jonquera;0.000;0;0.000;0;0.000;19176.211;165
l'Albagés;1211.686;12;0.000;0;1211.686;3401.201;30
l'Albi;437.478;9;509.355;9;946.832;8089.611;74
l'Albiol;1002.156;6;0.000;0;1002.156;7277.307;24
l'Aldea;39.019;1;0.000;0;39.019;35669.797;149
l'Aleixar;0.000;0;0.000;0;0.000;5052.199;43
la Llacuna;0.000;0;0.000;0;0.000;12534.474;106
la Llagosta;150.592;2;0.000;0;150.592;18897.818;111
la Masó;0.000;0;0.000;0;0.000;1064.146;9
l'Ametlla del Vallès;5716.952;42;243.114;3;5960.066;85696.630;304
l'Ametlla de Mar;447.012;7;0.000;0;447.012;104102.802;458
la Molsosa;0.000;0;0.000;0;0.000;1183.199;17
la Morera de Montsant;0.000;0;0.000;0;0.000;2110.232;31
l'Ampolla;556.901;7;0.000;0;556.901;37954.825;275
la Nou de Berguedà;0.000;0;66.124;1;66.124;1460.338;15
la Nou de Gaià;48.700;2;82.582;5;131.282;3371.641;34
la Palma d'Ebre;217.084;2;0.000;0;217.084;5466.991;58
la Palma de Cervelló;0.000;0;0.000;0;0.000;9964.242;76
la Pera;0.000;0;0.000;0;0.000;3400.655;50
la Pobla de Cérvoles;157.564;2;0.000;0;157.564;2387.475;17
la Pobla de Claramunt;0.000;0;0.000;0;0.000;22199.019;140
la Pobla de Lillet;0.000;0;0.000;0;0.000;6122.867;68
la Pobla de Mafumet;244.598;3;0.000;0;244.598;10135.278;78
la Pobla de Massaluca;393.366;7;0.000;0;393.366;2449.306;31
la Pobla de Montornès;3842.879;46;70.243;1;3913.122;37764.632;213
la Pobla de Segur;0.000;0;31.263;1;31.263;11572.364;113
la Portella;526.211;12;0.000;0;526.211;2901.134;39
la Quar;0.000;0;0.000;0;0.000;21.649;1
l'Arboç;0.000;0;47.633;1;47.633;20096.507;120
l'Argentera;0.000;0;0.000;0;0.000;2058.421;30
la Riba;0.000;0;0.000;0;0.000;2824.446;37
la Riera de Gaià;490.713;2;0.000;0;490.713;9938.799;50
l'Armentera;0.000;0;0.000;0;0.000;11173.920;95
la Roca del Vallès;1882.442;11;53.099;1;1935.541;61846.173;302
la Secuita;121.579;2;0.000;0;121.579;15228.598;107
la Selva del Camp;192.982;3;0.000;0;192.982;15930.722;123
la Selva de Mar;0.000;0;0.000;0;0.000;2659.019;31
la Sénia;0.000;0;0.000;0;0.000;28975.026;188
la Sentiu de Sió;1384.244;13;0.000;0;1384.244;7119.997;51
la Seu d'Urgell;174.215;2;36.847;1;211.063;29516.696;231
la Tallada d'Empordà;0.000;0;0.000;0;0.000;6170.425;45
la Torre de Cabdella;0.000;0;754.341;18;754.341;9691.451;152
la Torre de Claramunt;54.933;1;0.000;0;54.933;50915.293;181
la Torre de Fontaubella;0.000;0;0.000;0;0.000;1675.837;25
la Torre de l'Espanyol;951.936;9;0.000;0;951.936;4808.533;35
la Vajol;0.000;0;0.000;0;0.000;1566.579;23
la Vall de Bianya;0.000;0;217.072;2;217.072;7593.359;60
la Vall de Boí;0.000;0;113.845;3;113.845;10955.704;151
la Vall d'en Bas;178.627;1;97.902;1;276.529;18806.602;121
la Vansa i Fórnols;0.000;0;219.171;2;219.171;3110.441;41
la Vilella Alta;724.516;11;0.000;0;724.516;2134.085;27
la Vilella Baixa;655.565;10;0.000;0;655.565;3078.625;38
Les;0.000;0;185.365;2;185.365;5032.960;51
les Avellanes i Santa Linya;0.000;0;346.176;8;346.176;6943.000;113
les Borges Blanques;127.357;1;0.000;0;127.357;23247.017;141
les Borges del Camp;1588.637;11;0.000;0;1588.637;9453.730;63
les Cabanyes;16.554;1;0.000;0;16.554;6728.724;39
l'Escala;793.105;15;0.000;0;793.105;126370.305;794
les Franqueses del Vallès;1611.415;29;0.000;0;1611.415;72516.351;358
les Llosses;0.000;0;0.000;0;0.000;443.622;6
les Masies de Roda;0.000;0;0.000;0;0.000;8246.719;45
les Masies de Voltregà;40.983;1;0.000;0;40.983;22851.959;154
les Oluges;0.000;0;269.276;1;269.276;4615.149;62
les Piles;614.180;12;0.000;0;614.180;2845.291;35
les Planes d'Hostoles;0.000;0;0.000;0;0.000;9704.734;79
l'Espluga Calba;599.398;15;0.000;0;599.398;3380.295;35
l'Espluga de Francolí;0.000;0;0.000;0;0.000;16464.175;144
les Preses;0.000;0;0.000;0;0.000;13639.120;77
l'Espunyola;0.000;0;0.000;0;0.000;0.000;0
l'Esquirol;0.000;0;0.000;0;0.000;18362.403;109
l'Estany;0.000;0;53.705;1;53.705;5220.969;37
les Valls d'Aguilar;0.000;0;0.000;0;0.000;4982.472;68
les Valls de Valira;0.000;0;778.866;6;778.866;9586.981;87
l'Hospitalet de Llobregat;289.628;12;0.000;0;289.628;148884.564;1044
Linyola;745.412;16;0.000;0;745.412;17111.165;118
Lladó;0.000;0;0.000;0;0.000;6949.777;51
Lladorre;0.000;0;1384.205;8;1384.205;5213.505;70
Lladurs;0.000;0;0.000;0;0.000;296.368;1
